sample_id,reception_id,sample_point,sample_timestamp,water_content_pct,oil_content_pct,solids_content_pct,density_15c_kg_m3,viscosity_40c_cst,viscosity_100c_cst,flash_point_c,pour_point_c,sulfur_total_pct,ash_content_pct,carbon_residue_pct,vanadium_ppm,nickel_ppm,iron_ppm,sodium_ppm,aluminum_silicon_ppm,chloride_ppm,acid_number_mg_koh_g,calorific_value_gross_mj_kg,calorific_value_net_mj_kg,pcb_ppm,btex_ppm,h2s_ppm,emulsion_layer_pct,particle_size_d50_micron
LAB-HAM-2025-00805,REC-HAM-2025-00225,Mid-Process,2025-04-18 01:51:59,19.69,72.9,7.41,967.6,208.79,15.65,69.4,-10.1,0.0786,0.841,11.32,4.8,1.6,461.7,132.3,42.1,73.6,0.29,31.51,29.31,0.0407,10.57,99.86,39.9,20.4
LAB-HAM-2025-00806,REC-HAM-2025-00225,Oil Output,2025-04-16 22:51:59,2.06,97.86,0.08,874.6,79.5,9.2,85.7,-10.1,0.0629,0.505,11.32,4.3,1.4,230.8,13.2,12.6,3.7,0.29,41.87,40.06,0.0407,10.57,9.99,4.0,20.4
LAB-PIR-2025-01498,REC-PIR-2025-00427,Inlet,2025-04-17 10:05:19,39.67,36.92,23.41,1070.0,7500.27,105.42,185.1,-3.1,0.2148,0.127,17.53,30.5,9.9,459.3,159.7,38.5,158.7,3.792,16.08,15.08,0.0475,34.92,124.36,16.8,67.2
LAB-PIR-2025-01499,REC-PIR-2025-00427,Mid-Process,2025-04-16 07:05:19,27.68,51.91,20.41,991.8,3339.52,68.83,175.8,-3.1,0.2148,0.127,17.53,30.5,9.9,459.3,159.7,38.5,158.7,3.792,21.2,20.33,0.0475,34.92,124.36,16.8,67.2
LAB-PIR-2025-01500,REC-PIR-2025-00427,Oil Output,2025-04-17 22:05:19,2.03,96.63,1.34,920.4,77.28,9.05,144.5,-3.1,0.1718,0.076,17.53,27.4,8.9,229.7,16.0,11.5,7.9,3.792,40.61,38.02,0.0475,34.92,12.44,1.7,67.2
LAB-PIR-2025-01501,REC-PIR-2025-00427,Water Output,2025-04-17 04:05:19,99.97,0.02,0.01,1019.2,4.79,0.89,,-3.1,0.2148,0.127,17.53,30.5,9.9,459.3,159.7,38.5,158.7,3.792,0.01,0.01,0.0475,34.92,124.36,16.8,67.2
LAB-HAM-2025-00807,REC-HAM-2025-00226,Inlet,2025-04-16 07:14:46,98.89,0.8,0.31,1019.2,45.5,6.72,64.1,12.1,4.1057,1.534,12.11,345.4,91.0,304.8,17909.9,13.8,5539.2,2.605,0.35,0.34,0.0432,0.08,65.82,8.7,15.5
LAB-HAM-2025-00808,REC-HAM-2025-00226,Mid-Process,2025-04-18 04:14:46,91.0,8.99,0.01,1006.4,31.48,5.44,60.9,12.1,4.1057,1.534,12.11,345.4,91.0,304.8,17909.9,13.8,5539.2,2.605,3.75,3.53,0.0432,0.08,65.82,8.7,15.5
LAB-HAM-2025-00809,REC-HAM-2025-00226,Oil Output,2025-04-16 19:14:46,2.44,94.78,2.78,854.7,74.48,8.87,82.6,12.1,3.2846,0.92,12.11,310.9,81.9,152.4,1791.0,4.1,277.0,2.605,38.53,36.56,0.0432,0.08,6.58,0.9,15.5
LAB-HAM-2025-00810,REC-HAM-2025-00226,Water Output,2025-04-16 16:14:46,99.98,0.01,0.01,1006.6,2.42,1.25,,12.1,4.1057,1.534,12.11,345.4,91.0,304.8,17909.9,13.8,5539.2,2.605,0.0,0.0,0.0432,0.08,65.82,8.7,15.5
LAB-HAM-2025-00811,REC-HAM-2025-00226,Solids Output,2025-04-18 02:14:46,14.97,2.42,82.61,1495.3,,,,12.1,4.1057,1.534,12.11,345.4,91.0,304.8,17909.9,13.8,5539.2,2.605,1.01,0.91,0.0432,0.08,65.82,8.7,15.5
LAB-PIR-2025-01502,REC-PIR-2025-00428,Inlet,2025-04-16 21:12:44,85.73,9.62,4.65,1006.8,30.5,5.34,37.9,-3.9,0.0715,0.656,17.04,2.9,0.7,89.5,9904.3,19.0,10845.5,3.636,3.94,3.67,0.0449,25.99,135.38,7.1,22.9
LAB-PIR-2025-01503,REC-PIR-2025-00428,Mid-Process,2025-04-18 00:12:44,74.7,23.41,1.89,982.2,19.03,4.05,36.0,-3.9,0.0715,0.656,17.04,2.9,0.7,89.5,9904.3,19.0,10845.5,3.636,9.58,9.0,0.0449,25.99,135.38,7.1,22.9
LAB-PIR-2025-01504,REC-PIR-2025-00428,Oil Output,2025-04-17 19:12:44,2.19,92.78,5.03,932.5,49.04,7.01,73.3,-3.9,0.0572,0.394,17.04,2.6,0.6,44.8,990.4,5.7,542.3,3.636,37.33,35.72,0.0449,25.99,13.54,0.7,22.9
LAB-PIR-2025-01505,REC-PIR-2025-00428,Water Output,2025-04-17 09:12:44,99.98,0.01,0.01,1022.6,2.69,1.26,,-3.9,0.0715,0.656,17.04,2.9,0.7,89.5,9904.3,19.0,10845.5,3.636,0.0,0.0,0.0449,25.99,135.38,7.1,22.9
LAB-PIR-2025-01506,REC-PIR-2025-00429,Inlet,2025-04-18 16:02:55,91.48,6.69,1.83,997.0,39.76,6.22,46.8,-11.3,0.4405,2.487,17.66,27.5,10.9,113.5,13579.2,59.7,13257.1,4.193,2.95,2.79,0.0712,2.45,65.23,5.0,44.2
LAB-PIR-2025-01507,REC-PIR-2025-00429,Mid-Process,2025-04-18 14:02:55,86.45,12.97,0.58,991.6,27.22,5.0,44.5,-11.3,0.4405,2.487,17.66,27.5,10.9,113.5,13579.2,59.7,13257.1,4.193,5.58,5.23,0.0712,2.45,65.23,5.0,44.2
LAB-PIR-2025-01508,REC-PIR-2025-00429,Oil Output,2025-04-17 15:02:55,0.86,96.74,2.4,929.7,47.72,6.9,59.2,-11.3,0.3524,1.492,17.66,24.8,9.8,56.8,1357.9,17.9,662.9,4.193,40.45,38.82,0.0712,2.45,6.52,0.5,44.2
LAB-PIR-2025-01509,REC-PIR-2025-00430,Inlet,2025-04-19 05:57:29,33.45,49.53,17.02,1013.4,6332.09,96.44,159.4,18.1,0.0987,1.716,15.54,2.2,0.7,43.8,355.6,33.2,171.2,3.284,20.4,19.15,0.0113,18.86,101.55,13.5,186.8
LAB-PIR-2025-01510,REC-PIR-2025-00430,Mid-Process,2025-04-17 14:57:29,19.92,66.44,13.64,983.7,4393.19,79.54,151.4,18.1,0.0987,1.716,15.54,2.2,0.7,43.8,355.6,33.2,171.2,3.284,28.62,26.71,0.0113,18.86,101.55,13.5,186.8
LAB-PIR-2025-01511,REC-PIR-2025-00430,Oil Output,2025-04-17 18:57:29,2.56,92.41,5.03,874.7,55.94,7.55,162.8,18.1,0.079,1.03,15.54,2.0,0.6,21.9,35.6,10.0,8.6,3.284,38.32,36.03,0.0113,18.86,10.16,1.4,186.8
LAB-PIR-2025-01512,REC-PIR-2025-00430,Water Output,2025-04-19 04:57:29,99.98,0.01,0.01,1000.3,0.76,0.95,,18.1,0.0987,1.716,15.54,2.2,0.7,43.8,355.6,33.2,171.2,3.284,0.0,0.0,0.0113,18.86,101.55,13.5,186.8
LAB-PIR-2025-01513,REC-PIR-2025-00431,Inlet,2025-04-17 08:40:20,91.6,5.22,3.18,1007.6,22.67,4.49,34.1,-1.9,4.2995,1.016,5.05,182.1,62.9,135.3,7385.0,53.0,61.5,0.141,2.16,2.05,0.0863,0.62,41.47,2.6,8.2
LAB-PIR-2025-01514,REC-PIR-2025-00431,Mid-Process,2025-04-18 22:40:20,80.28,19.37,0.35,984.5,13.26,3.27,32.4,-1.9,4.2995,1.016,5.05,182.1,62.9,135.3,7385.0,53.0,61.5,0.141,8.22,7.67,0.0863,0.62,41.47,2.6,8.2
LAB-PIR-2025-01515,REC-PIR-2025-00431,Oil Output,2025-04-18 08:40:20,1.26,98.02,0.72,827.5,57.99,7.71,61.3,-1.9,3.4396,0.61,5.05,163.9,56.6,67.7,738.5,15.9,3.1,0.141,42.68,40.62,0.0863,0.62,4.15,0.3,8.2
LAB-HAM-2025-00812,REC-HAM-2025-00227,Inlet,2025-04-17 08:40:38,26.76,70.47,2.77,896.8,281.07,18.39,95.5,1.9,0.0731,1.825,6.96,3.7,1.4,387.8,205.4,26.2,364.7,3.305,28.95,27.14,0.0308,19.34,20.14,30.5,4.9
LAB-HAM-2025-00813,REC-HAM-2025-00227,Mid-Process,2025-04-17 09:40:38,15.87,84.08,0.05,906.0,133.02,12.23,90.7,1.9,0.0731,1.825,6.96,3.7,1.4,387.8,205.4,26.2,364.7,3.305,35.18,33.12,0.0308,19.34,20.14,30.5,4.9
LAB-HAM-2025-00814,REC-HAM-2025-00227,Oil Output,2025-04-18 15:40:38,2.93,96.14,0.93,923.2,28.22,5.11,163.5,1.9,0.0585,1.095,6.96,3.3,1.3,193.9,20.5,7.9,18.2,3.305,41.38,39.28,0.0308,19.34,2.01,3.1,4.9
LAB-HAM-2025-00815,REC-HAM-2025-00227,Solids Output,2025-04-17 22:40:38,14.37,8.64,76.99,1717.4,,,,1.9,0.0731,1.825,6.96,3.7,1.4,387.8,205.4,26.2,364.7,3.305,3.57,3.33,0.0308,19.34,20.14,30.5,4.9
LAB-PIR-2025-01516,REC-PIR-2025-00432,Inlet,2025-04-19 03:39:11,88.5,9.76,1.74,1010.2,13.24,3.26,55.5,14.5,0.2569,2.831,14.39,13.6,3.7,37.1,9920.0,37.6,11329.8,3.579,3.91,3.64,0.033,15.71,153.74,0.2,18.9
LAB-PIR-2025-01517,REC-PIR-2025-00432,Mid-Process,2025-04-18 05:39:11,75.12,24.87,0.01,981.6,8.6,2.51,52.7,14.5,0.2569,2.831,14.39,13.6,3.7,37.1,9920.0,37.6,11329.8,3.579,10.8,10.32,0.033,15.71,153.74,0.2,18.9
LAB-PIR-2025-01518,REC-PIR-2025-00432,Oil Output,2025-04-18 05:39:11,1.5,93.3,5.2,935.2,30.89,5.38,47.1,14.5,0.2055,1.699,14.39,12.2,3.3,18.6,992.0,11.3,566.5,3.579,40.5,38.57,0.033,15.71,15.37,0.0,18.9
LAB-PIR-2025-01519,REC-PIR-2025-00432,Water Output,2025-04-18 16:39:11,99.96,0.03,0.01,1012.1,2.62,1.63,,14.5,0.2569,2.831,14.39,13.6,3.7,37.1,9920.0,37.6,11329.8,3.579,0.01,0.01,0.033,15.71,153.74,0.2,18.9
LAB-PIR-2025-01520,REC-PIR-2025-00433,Inlet,2025-04-18 12:10:24,36.3,58.7,5.0,925.5,156.29,13.36,130.2,-11.7,0.1068,0.934,12.61,45.0,15.9,333.7,396.2,14.2,143.3,0.7,23.87,22.81,0.0768,32.33,50.1,27.6,14.2
LAB-PIR-2025-01521,REC-PIR-2025-00433,Mid-Process,2025-04-18 21:10:24,22.24,76.27,1.49,946.3,65.94,8.28,123.7,-11.7,0.1068,0.934,12.61,45.0,15.9,333.7,396.2,14.2,143.3,0.7,32.91,31.17,0.0768,32.33,50.1,27.6,14.2
LAB-PIR-2025-01522,REC-PIR-2025-00433,Oil Output,2025-04-17 15:10:24,2.79,97.44,0.01,827.7,35.11,5.79,96.7,-11.7,0.0854,0.56,12.61,40.5,14.3,166.8,39.6,4.3,7.2,0.7,40.83,38.38,0.0768,32.33,5.01,2.8,14.2
LAB-PIR-2025-01523,REC-PIR-2025-00434,Inlet,2025-04-18 03:21:03,87.08,11.62,1.3,1006.9,22.32,4.45,61.1,26.9,0.0717,1.795,16.96,2.4,0.6,11.0,8044.5,8.2,20542.9,3.515,4.95,4.66,0.0843,10.57,127.22,2.9,26.2
LAB-PIR-2025-01524,REC-PIR-2025-00434,Mid-Process,2025-04-18 05:21:03,82.83,16.93,0.24,998.3,11.21,2.95,58.0,26.9,0.0717,1.795,16.96,2.4,0.6,11.0,8044.5,8.2,20542.9,3.515,7.03,6.54,0.0843,10.57,127.22,2.9,26.2
LAB-PIR-2025-01525,REC-PIR-2025-00434,Oil Output,2025-04-19 13:21:03,0.62,96.35,3.03,860.6,32.87,5.58,56.4,26.9,0.0574,1.077,16.96,2.2,0.5,5.5,804.5,2.5,1027.1,3.515,39.16,36.67,0.0843,10.57,12.72,0.3,26.2
LAB-PIR-2025-01526,REC-PIR-2025-00434,Solids Output,2025-04-18 13:21:03,6.57,4.14,89.29,1322.7,,,,26.9,0.0717,1.795,16.96,2.4,0.6,11.0,8044.5,8.2,20542.9,3.515,1.75,1.64,0.0843,10.57,127.22,2.9,26.2
LAB-GIB-2025-00750,REC-GIB-2025-00215,Inlet,2025-04-18 20:10:44,95.12,3.72,1.16,1005.2,20.93,4.29,48.4,7.8,0.0895,0.548,12.61,3.3,1.4,78.9,7648.7,55.9,15669.8,0.163,1.48,1.39,0.0828,20.52,113.45,0.6,45.9
LAB-GIB-2025-00751,REC-GIB-2025-00215,Mid-Process,2025-04-18 16:10:44,85.31,14.68,0.01,1002.7,10.36,2.81,46.0,7.8,0.0895,0.548,12.61,3.3,1.4,78.9,7648.7,55.9,15669.8,0.163,6.31,5.94,0.0828,20.52,113.45,0.6,45.9
LAB-GIB-2025-00752,REC-GIB-2025-00215,Oil Output,2025-04-18 13:10:44,0.86,93.89,5.25,849.6,59.0,7.78,66.9,7.8,0.0716,0.329,12.61,3.0,1.3,39.5,764.9,16.8,783.5,0.163,39.79,37.34,0.0828,20.52,11.35,0.1,45.9
LAB-MLT-2025-00414,REC-MLT-2025-00118,Inlet,2025-04-18 23:05:54,26.87,40.31,32.82,1106.0,7952.74,108.72,166.5,-3.0,0.4898,2.669,15.32,12.4,3.0,412.3,344.2,37.0,121.7,1.567,16.39,15.32,0.09,33.69,118.0,34.0,142.5
LAB-MLT-2025-00415,REC-MLT-2025-00118,Mid-Process,2025-04-19 23:05:54,18.19,51.62,30.19,1077.0,3694.78,72.6,158.2,-3.0,0.4898,2.669,15.32,12.4,3.0,412.3,344.2,37.0,121.7,1.567,22.41,21.37,0.09,33.69,118.0,34.0,142.5
LAB-MLT-2025-00416,REC-MLT-2025-00118,Oil Output,2025-04-18 14:05:54,1.18,98.29,0.53,902.1,14.97,3.51,209.3,-3.0,0.3918,1.601,15.32,11.2,2.7,206.2,34.4,11.1,6.1,1.567,42.5,39.81,0.09,33.69,11.8,3.4,142.5
LAB-PIR-2025-01527,REC-PIR-2025-00435,Inlet,2025-04-18 06:34:54,87.5,8.98,3.52,1000.8,40.69,6.3,49.6,-3.4,0.0682,1.596,4.27,3.7,1.1,425.5,21155.8,51.8,23078.3,4.015,3.68,3.5,0.0757,42.01,196.79,7.0,29.2
LAB-PIR-2025-01528,REC-PIR-2025-00435,Mid-Process,2025-04-19 06:34:54,71.18,28.81,0.01,988.2,17.3,3.83,47.1,-3.4,0.0682,1.596,4.27,3.7,1.1,425.5,21155.8,51.8,23078.3,4.015,11.64,10.92,0.0757,42.01,196.79,7.0,29.2
LAB-PIR-2025-01529,REC-PIR-2025-00435,Oil Output,2025-04-18 09:34:54,2.29,92.56,5.15,907.0,68.87,8.49,67.0,-3.4,0.0546,0.958,4.27,3.3,1.0,212.8,2115.6,15.5,1153.9,4.015,38.43,35.93,0.0757,42.01,19.68,0.7,29.2
LAB-PIR-2025-01530,REC-PIR-2025-00435,Water Output,2025-04-19 05:34:54,99.97,0.02,0.01,1001.3,1.63,0.63,,-3.4,0.0682,1.596,4.27,3.7,1.1,425.5,21155.8,51.8,23078.3,4.015,0.01,0.01,0.0757,42.01,196.79,7.0,29.2
LAB-MLT-2025-00417,REC-MLT-2025-00119,Inlet,2025-04-19 04:11:26,23.44,45.07,31.49,1025.6,8428.95,112.1,170.3,27.9,0.0847,2.309,3.05,2.8,1.1,88.1,392.9,65.0,70.3,1.933,19.31,18.24,0.0493,27.12,86.24,58.7,39.5
LAB-MLT-2025-00418,REC-MLT-2025-00119,Mid-Process,2025-04-19 16:11:26,17.09,53.01,29.9,1060.2,4887.28,84.14,161.8,27.9,0.0847,2.309,3.05,2.8,1.1,88.1,392.9,65.0,70.3,1.933,23.34,22.09,0.0493,27.12,86.24,58.7,39.5
LAB-MLT-2025-00419,REC-MLT-2025-00119,Oil Output,2025-04-18 20:11:26,1.75,96.23,2.02,874.3,47.8,6.91,186.2,27.9,0.0678,1.385,3.05,2.5,1.0,44.0,39.3,19.5,3.5,1.933,39.89,37.98,0.0493,27.12,8.62,5.9,39.5
LAB-MLT-2025-00420,REC-MLT-2025-00119,Water Output,2025-04-19 20:11:26,99.99,0.0,0.01,1013.8,1.37,1.2,,27.9,0.0847,2.309,3.05,2.8,1.1,88.1,392.9,65.0,70.3,1.933,0.0,0.0,0.0493,27.12,86.24,58.7,39.5
LAB-HAM-2025-00816,REC-HAM-2025-00228,Inlet,2025-04-19 07:20:11,85.29,9.68,5.03,1014.9,31.22,5.41,46.3,14.0,0.4844,2.268,2.93,44.6,15.9,252.4,6234.5,33.3,133.3,3.429,3.92,3.74,0.0882,26.81,17.81,2.6,6.2
LAB-HAM-2025-00817,REC-HAM-2025-00228,Mid-Process,2025-04-19 19:20:11,78.01,18.78,3.21,1000.3,18.55,3.99,44.0,14.0,0.4844,2.268,2.93,44.6,15.9,252.4,6234.5,33.3,133.3,3.429,7.54,7.22,0.0882,26.81,17.81,2.6,6.2
LAB-HAM-2025-00818,REC-HAM-2025-00228,Oil Output,2025-04-19 23:20:11,0.75,96.25,3.0,883.6,8.03,2.4,79.7,14.0,0.3875,1.361,2.93,40.1,14.3,126.2,623.5,10.0,6.7,3.429,38.54,36.59,0.0882,26.81,1.78,0.3,6.2
LAB-HAM-2025-00819,REC-HAM-2025-00228,Water Output,2025-04-20 00:20:11,99.96,0.03,0.01,998.1,4.57,1.74,,14.0,0.4844,2.268,2.93,44.6,15.9,252.4,6234.5,33.3,133.3,3.429,0.01,0.01,0.0882,26.81,17.81,2.6,6.2
LAB-MLT-2025-00421,REC-MLT-2025-00120,Inlet,2025-04-20 12:48:05,23.15,44.7,32.15,1077.8,11984.26,134.88,127.1,-5.2,2.2674,1.536,8.71,363.3,94.0,266.4,357.4,12.9,458.8,0.965,18.29,17.04,0.0899,24.32,143.43,6.6,91.5
LAB-MLT-2025-00422,REC-MLT-2025-00120,Mid-Process,2025-04-20 17:48:05,12.49,58.02,29.49,1041.2,6023.05,93.93,120.7,-5.2,2.2674,1.536,8.71,363.3,94.0,266.4,357.4,12.9,458.8,0.965,25.43,24.02,0.0899,24.32,143.43,6.6,91.5
LAB-MLT-2025-00423,REC-MLT-2025-00120,Oil Output,2025-04-20 03:48:05,0.64,98.22,1.14,906.0,61.78,7.99,144.3,-5.2,1.8139,0.922,8.71,327.0,84.6,133.2,35.7,3.9,22.9,0.965,41.11,39.12,0.0899,24.32,14.34,0.7,91.5
LAB-HAM-2025-00820,REC-HAM-2025-00229,Inlet,2025-04-19 03:53:29,94.38,2.54,3.08,1023.0,40.43,6.28,78.1,26.4,0.4428,0.566,4.46,14.2,4.4,35.5,13563.7,12.1,263.3,2.016,1.07,1.02,0.0944,29.31,55.73,3.5,6.8
LAB-HAM-2025-00821,REC-HAM-2025-00229,Mid-Process,2025-04-19 18:53:29,89.54,8.59,1.87,1004.0,24.62,4.72,74.2,26.4,0.4428,0.566,4.46,14.2,4.4,35.5,13563.7,12.1,263.3,2.016,3.45,3.3,0.0944,29.31,55.73,3.5,6.8
LAB-HAM-2025-00822,REC-HAM-2025-00229,Oil Output,2025-04-19 06:53:29,0.11,96.52,3.37,927.9,70.89,8.63,45.8,26.4,0.3542,0.34,4.46,12.8,4.0,17.8,1356.4,3.6,13.2,2.016,41.67,39.44,0.0944,29.31,5.57,0.4,6.8
LAB-PIR-2025-01531,REC-PIR-2025-00436,Inlet,2025-04-20 08:59:04,38.9,54.67,6.43,968.7,245.7,17.09,76.1,-4.5,0.2611,2.35,5.96,12.2,4.8,320.3,442.3,45.9,304.7,4.234,22.71,21.18,0.036,37.98,150.62,34.0,47.2
LAB-PIR-2025-01532,REC-PIR-2025-00436,Mid-Process,2025-04-20 16:59:04,29.23,66.76,4.01,905.7,163.55,13.7,72.3,-4.5,0.2611,2.35,5.96,12.2,4.8,320.3,442.3,45.9,304.7,4.234,29.03,27.7,0.036,37.98,150.62,34.0,47.2
LAB-PIR-2025-01533,REC-PIR-2025-00436,Oil Output,2025-04-20 05:59:04,2.2,92.93,4.87,939.8,76.72,9.02,97.0,-4.5,0.2089,1.41,5.96,11.0,4.3,160.2,44.2,13.8,15.2,4.234,40.63,38.1,0.036,37.98,15.06,3.4,47.2
LAB-PIR-2025-01534,REC-PIR-2025-00436,Solids Output,2025-04-19 07:59:04,5.8,4.35,89.85,1290.0,,,,-4.5,0.2611,2.35,5.96,12.2,4.8,320.3,442.3,45.9,304.7,4.234,1.91,1.72,0.036,37.98,150.62,34.0,47.2
LAB-GIB-2025-00753,REC-GIB-2025-00216,Inlet,2025-04-19 20:43:07,85.5,9.57,4.93,1010.8,44.27,6.61,38.2,0.6,0.4492,1.033,13.18,40.3,9.8,41.2,16686.4,54.2,190.2,4.474,4.01,3.82,0.0893,43.58,55.96,2.4,9.5
LAB-GIB-2025-00754,REC-GIB-2025-00216,Mid-Process,2025-04-20 02:43:07,80.25,16.14,3.61,991.3,24.55,4.71,36.3,0.6,0.4492,1.033,13.18,40.3,9.8,41.2,16686.4,54.2,190.2,4.474,6.83,6.45,0.0893,43.58,55.96,2.4,9.5
LAB-GIB-2025-00755,REC-GIB-2025-00216,Oil Output,2025-04-20 23:43:07,2.56,92.8,4.64,859.2,60.05,7.86,98.9,0.6,0.3594,0.62,13.18,36.3,8.8,20.6,1668.6,16.3,9.5,4.474,39.42,36.95,0.0893,43.58,5.6,0.2,9.5
LAB-GIB-2025-00756,REC-GIB-2025-00216,Water Output,2025-04-20 14:43:07,99.95,0.04,0.01,1007.8,2.09,1.71,,0.6,0.4492,1.033,13.18,40.3,9.8,41.2,16686.4,54.2,190.2,4.474,0.02,0.02,0.0893,43.58,55.96,2.4,9.5
LAB-HAM-2025-00823,REC-HAM-2025-00230,Inlet,2025-04-20 23:32:19,60.29,32.72,6.99,977.2,260.14,17.63,134.8,11.2,2.0362,2.321,14.34,563.7,239.8,190.0,90.2,52.9,105.3,4.755,14.41,13.66,0.0415,13.01,11.31,31.1,49.3
LAB-HAM-2025-00824,REC-HAM-2025-00230,Mid-Process,2025-04-21 11:32:19,50.91,44.45,4.64,963.4,151.87,13.15,128.1,11.2,2.0362,2.321,14.34,563.7,239.8,190.0,90.2,52.9,105.3,4.755,19.04,18.07,0.0415,13.01,11.31,31.1,49.3
LAB-HAM-2025-00825,REC-HAM-2025-00230,Oil Output,2025-04-19 22:32:19,1.9,94.17,3.93,929.6,39.22,6.17,86.1,11.2,1.629,1.393,14.34,507.3,215.8,95.0,9.0,15.9,5.3,4.755,37.86,35.7,0.0415,13.01,1.13,3.1,49.3
LAB-HAM-2025-00826,REC-HAM-2025-00230,Water Output,2025-04-21 13:32:19,99.96,0.03,0.01,1002.3,2.13,1.88,,11.2,2.0362,2.321,14.34,563.7,239.8,190.0,90.2,52.9,105.3,4.755,0.01,0.01,0.0415,13.01,11.31,31.1,49.3
LAB-MLT-2025-00424,REC-MLT-2025-00121,Inlet,2025-04-20 19:27:48,89.1,5.98,4.92,1005.1,28.24,5.11,64.7,0.7,0.0553,1.423,15.8,1.6,0.6,309.9,20175.4,59.9,18606.2,3.485,2.41,2.29,0.0038,37.82,102.0,8.3,18.3
LAB-MLT-2025-00425,REC-MLT-2025-00121,Mid-Process,2025-04-21 01:27:48,75.81,22.59,1.6,978.3,12.96,3.22,61.5,0.7,0.0553,1.423,15.8,1.6,0.6,309.9,20175.4,59.9,18606.2,3.485,9.6,9.16,0.0038,37.82,102.0,8.3,18.3
LAB-MLT-2025-00426,REC-MLT-2025-00121,Oil Output,2025-04-21 04:27:48,1.62,94.66,3.72,895.1,37.28,6.0,74.9,0.7,0.0442,0.854,15.8,1.4,0.5,154.9,2017.5,18.0,930.3,3.485,38.39,35.78,0.0038,37.82,10.2,0.8,18.3
LAB-MLT-2025-00427,REC-MLT-2025-00121,Water Output,2025-04-21 02:27:48,99.97,0.02,0.01,998.1,1.06,1.34,,0.7,0.0553,1.423,15.8,1.6,0.6,309.9,20175.4,59.9,18606.2,3.485,0.01,0.01,0.0038,37.82,102.0,8.3,18.3
LAB-MLT-2025-00428,REC-MLT-2025-00121,Solids Output,2025-04-20 12:27:48,20.48,8.71,70.81,1319.0,,,,0.7,0.0553,1.423,15.8,1.6,0.6,309.9,20175.4,59.9,18606.2,3.485,3.54,3.55,0.0038,37.82,102.0,8.3,18.3
LAB-MLT-2025-00429,REC-MLT-2025-00122,Inlet,2025-04-19 22:37:49,85.13,11.67,3.2,991.6,31.67,5.46,44.7,12.0,0.0586,0.846,4.82,3.3,1.3,391.3,13534.4,8.5,24619.2,0.101,4.89,4.68,0.0156,15.21,136.07,4.0,41.0
LAB-MLT-2025-00430,REC-MLT-2025-00122,Mid-Process,2025-04-20 03:37:49,74.6,24.84,0.56,988.7,13.79,3.35,42.5,12.0,0.0586,0.846,4.82,3.3,1.3,391.3,13534.4,8.5,24619.2,0.101,10.58,10.04,0.0156,15.21,136.07,4.0,41.0
LAB-MLT-2025-00431,REC-MLT-2025-00122,Oil Output,2025-04-20 11:37:49,0.5,98.09,1.41,863.0,48.19,6.94,54.7,12.0,0.0469,0.508,4.82,3.0,1.2,195.7,1353.4,2.5,1231.0,0.101,40.78,38.71,0.0156,15.21,13.61,0.4,41.0
LAB-MLT-2025-00432,REC-MLT-2025-00122,Water Output,2025-04-20 14:37:49,99.95,0.04,0.01,1011.0,0.85,0.67,,12.0,0.0586,0.846,4.82,3.3,1.3,391.3,13534.4,8.5,24619.2,0.101,0.02,0.02,0.0156,15.21,136.07,4.0,41.0
LAB-MLT-2025-00433,REC-MLT-2025-00122,Solids Output,2025-04-20 19:37:49,14.02,12.54,73.44,1285.2,,,,12.0,0.0586,0.846,4.82,3.3,1.3,391.3,13534.4,8.5,24619.2,0.101,5.53,4.85,0.0156,15.21,136.07,4.0,41.0
LAB-HAM-2025-00827,REC-HAM-2025-00231,Inlet,2025-04-21 22:17:30,36.08,55.41,8.51,988.3,167.85,13.89,111.6,-0.4,0.0569,2.85,7.02,4.4,1.2,17.0,375.2,21.8,374.5,0.846,24.24,23.13,0.005,30.13,132.36,55.6,13.6
LAB-HAM-2025-00828,REC-HAM-2025-00231,Mid-Process,2025-04-20 12:17:30,29.46,63.68,6.86,964.0,96.39,10.24,106.0,-0.4,0.0569,2.85,7.02,4.4,1.2,17.0,375.2,21.8,374.5,0.846,27.35,26.13,0.005,30.13,132.36,55.6,13.6
LAB-HAM-2025-00829,REC-HAM-2025-00231,Oil Output,2025-04-20 11:17:30,1.98,98.95,0.01,872.6,10.06,2.76,103.6,-0.4,0.0455,1.71,7.02,4.0,1.1,8.5,37.5,6.5,18.7,0.846,39.67,37.35,0.005,30.13,13.24,5.6,13.6
LAB-HAM-2025-00830,REC-HAM-2025-00231,Water Output,2025-04-20 10:17:30,99.98,0.01,0.01,1003.3,1.42,1.55,,-0.4,0.0569,2.85,7.02,4.4,1.2,17.0,375.2,21.8,374.5,0.846,0.0,0.0,0.005,30.13,132.36,55.6,13.6
LAB-HAM-2025-00831,REC-HAM-2025-00232,Inlet,2025-04-20 07:02:37,89.05,6.94,4.01,1018.3,46.8,6.83,59.1,10.8,0.0845,0.978,14.72,1.5,0.4,135.4,24089.1,39.3,17950.2,3.353,2.99,2.86,0.0632,9.57,61.06,7.8,33.5
LAB-HAM-2025-00832,REC-HAM-2025-00232,Mid-Process,2025-04-21 19:02:37,82.9,14.63,2.47,1007.3,26.65,4.94,56.1,10.8,0.0845,0.978,14.72,1.5,0.4,135.4,24089.1,39.3,17950.2,3.353,6.39,6.05,0.0632,9.57,61.06,7.8,33.5
