batch_id,reception_id,start_timestamp,end_timestamp,facility_code,operator_id,operator_experience_years,separator_unit_id,pre_treatment,pre_settling_hours,target_oil_spec,batch_priority,total_volume_input_m3,total_oil_output_m3,total_water_output_m3,total_solids_output_kg,oil_recovery_yield_pct,energy_consumed_kwh,chemicals_cost_eur,labor_hours,total_processing_cost_eur,recovered_oil_revenue_eur,solid_fuel_revenue_eur,net_margin_eur,quality_pass,quality_failure_reason
BATCH-GIB-2023-00536,REC-GIB-2023-00631,2023-12-21 06:59:38,2023-12-21 10:44:02.000000,GIB,OP-GIB-06,14.1,GIB-GRV-001,Centrifugation,3.1,MARPOL Annex I,Urgent,32.0,1.4,26.06,1509.7,48.17,159.4,135.48,1.2,231.41,553.07,76.43,398.09,True,
BATCH-GIB-2023-00537,REC-GIB-2023-00632,2023-12-21 15:14:06,2023-12-21 15:50:06.000000,GIB,OP-GIB-03,5.3,GIB-HTG-001,Heating,0.1,Recovered Oil Grade A,Normal,23.6,0.64,20.67,1091.4,46.32,98.9,333.82,0.6,369.66,304.65,35.73,-29.28,True,
BATCH-GIB-2023-00538,REC-GIB-2023-00633;REC-GIB-2023-00634,2023-12-21 19:03:41,2023-12-23 03:18:05.000000,GIB,OP-GIB-05,3.1,GIB-HTG-001,Gravity Separation,11.6,MARPOL Annex I,High,1651.2,454.25,620.18,69375.8,55.04,8581.2,22533.77,23.7,24868.47,232469.91,5058.02,212659.46,True,
BATCH-GIB-2023-00539,REC-GIB-2023-00635,2023-12-22 11:46:55,2023-12-22 19:21:47.500000,GIB,OP-GIB-03,5.3,GIB-HTG-001,Gravity Separation,5.4,MARPOL Annex I,Normal,174.5,31.29,80.2,5816.3,44.02,1101.4,948.9,4.3,1296.01,13684.5,364.31,12752.8,True,
BATCH-GIB-2023-00540,REC-GIB-2023-00636;REC-GIB-2023-00637,2023-12-23 12:01:01,2023-12-23 16:12:28.272727,GIB,OP-GIB-01,13.6,GIB-DSC-002,Heating,0.1,IMO 2020 Compliant,Scheduled,90.0,2.87,70.89,2267.8,36.5,460.7,925.99,4.9,1175.36,1084.18,60.73,-30.45,True,
BATCH-GIB-2023-00541,REC-GIB-2023-00638,2023-12-24 06:07:52,2023-12-24 09:35:14.500000,GIB,OP-GIB-06,14.1,GIB-HTG-001,Heating,0.3,MARPOL Annex I,Urgent,252.5,94.83,95.8,9351.9,64.44,1418.3,1707.14,5.8,2165.35,43870.73,449.91,42155.29,True,
BATCH-GIB-2023-00542,REC-GIB-2023-00639,2023-12-24 10:03:20,2023-12-26 15:31:04.000000,GIB,OP-GIB-02,5.7,GIB-DAF-001,Heating,1.8,IMO 2020 Compliant,Urgent,2324.8,1681.19,354.92,76322.9,88.37,13573.0,5900.56,58.9,10453.06,781079.0,2585.19,773211.13,True,
BATCH-GIB-2023-00543,REC-GIB-2023-00640,2023-12-25 19:53:27,2023-12-26 19:30:21.000000,GIB,OP-GIB-03,5.3,GIB-DSC-001,Chemical Demulsification,1.1,Recovered Oil Grade B,Normal,450.3,377.35,26.3,8051.3,89.52,2229.8,4300.34,43.9,6568.38,175072.0,372.47,168876.09,True,
BATCH-GIB-2023-00544,REC-GIB-2023-00641;REC-GIB-2023-00642;REC-GIB-2023-00643,2023-12-26 03:11:40,2023-12-26 14:10:28.000000,GIB,OP-GIB-02,5.7,GIB-DAF-001,Filtration,7.6,EU Waste Directive,Normal,152.1,1.61,124.37,4509.3,33.72,765.8,2170.67,4.3,2504.65,616.06,102.56,-1786.03,True,
BATCH-GIB-2023-00545,REC-GIB-2023-00644,2023-12-26 18:13:36,2023-12-27 13:13:54.000000,GIB,OP-GIB-02,5.7,GIB-DSC-001,Chemical Demulsification,1.6,MARPOL Annex I,Normal,348.1,151.85,97.92,13452.4,62.51,1956.7,2059.48,27.6,3851.67,74980.09,1029.73,72158.15,True,
BATCH-GIB-2023-00546,REC-GIB-2023-00645,2023-12-27 12:02:10,2023-12-28 07:54:58.000000,GIB,OP-GIB-02,5.7,GIB-DAF-001,Gravity Separation,19.2,Recovered Oil Grade B,Normal,30.6,1.9,24.32,945.2,48.75,130.5,168.08,1.4,270.3,729.53,42.46,501.69,False,Viscosity out of spec
BATCH-GIB-2023-00547,REC-GIB-2023-00646;REC-GIB-2023-00647,2023-12-28 16:31:43,2023-12-30 00:36:23.800000,GIB,OP-GIB-03,5.3,GIB-GRV-001,Heating,4.2,Recovered Oil Grade A,Deferred,1393.9,1068.04,156.86,10743.4,90.25,7069.0,20690.41,55.2,24402.84,527965.82,401.46,503964.44,True,
BATCH-GIB-2023-00548,REC-GIB-2023-00648;REC-GIB-2023-00649,2023-12-29 23:49:47,2023-12-30 18:21:13.400000,GIB,OP-GIB-05,3.1,GIB-GRV-001,Gravity Separation,8.8,MARPOL Annex I,Normal,486.2,136.48,245.58,3612.2,64.15,2646.4,4549.97,14.7,5675.69,57379.43,263.62,51967.36,False,Flash point below minimum
BATCH-GIB-2023-00549,REC-GIB-2023-00650,2023-12-30 11:22:35,2023-12-30 22:22:57.500000,GIB,OP-GIB-07,5.9,GIB-DEC-001,Centrifugation,5.6,Fuel Blend Feedstock,Urgent,173.0,25.01,93.37,5191.0,48.11,1274.3,690.27,9.2,1463.52,10761.96,263.73,9562.17,True,
BATCH-GIB-2023-00550,REC-GIB-2023-00651,2023-12-30 17:59:24,2023-12-31 08:39:16.941176,GIB,OP-GIB-01,13.6,GIB-DEC-002,None,3.1,MARPOL Annex I,Normal,393.2,85.03,186.6,7083.1,59.44,2108.5,937.88,12.0,1730.08,30673.55,398.17,29341.64,False,Viscosity out of spec
BATCH-GIB-2023-00551,REC-GIB-2023-00652;REC-GIB-2023-00653;REC-GIB-2024-00001,2023-12-30 22:20:30,2024-01-01 01:31:49.500000,GIB,OP-GIB-06,14.1,GIB-HTG-001,Chemical Demulsification,1.3,Recovered Oil Grade A,Urgent,2071.1,465.58,843.05,18755.7,43.12,14594.7,13195.28,49.5,18004.42,205696.54,1237.3,188929.42,True,
BATCH-GIB-2024-00001,REC-GIB-2024-00002,2024-01-01 21:02:34,2024-01-02 03:54:26.941176,GIB,OP-GIB-06,14.1,GIB-DEC-002,None,4.4,Re-refinery Feedstock,High,83.8,6.1,66.39,878.7,54.69,403.3,255.96,3.0,421.67,2311.2,40.88,1930.41,True,
BATCH-GIB-2024-00002,REC-GIB-2024-00003,2024-01-01 23:28:51,2024-01-02 02:40:51.000000,GIB,OP-GIB-07,5.9,GIB-HTG-001,None,2.7,MARPOL Annex I,Normal,16.0,0.66,11.79,294.9,35.75,79.7,120.8,1.0,177.13,259.32,10.49,92.68,False,Flash point below minimum
BATCH-GIB-2024-00003,REC-GIB-2024-00004,2024-01-02 01:58:28,2024-01-02 10:08:08.500000,GIB,OP-GIB-05,3.1,GIB-HTG-001,Centrifugation,3.4,MARPOL Annex I,Normal,380.9,97.1,167.12,5825.9,53.2,2343.4,5459.46,7.2,6005.36,45860.36,187.37,40042.37,True,
BATCH-GIB-2024-00004,REC-GIB-2024-00005,2024-01-02 19:22:11,2024-01-02 22:33:49.823529,GIB,OP-GIB-04,21.3,GIB-DEC-002,None,1.7,MARPOL Annex I,Normal,50.8,2.25,37.5,2029.6,34.47,266.6,172.64,1.6,271.1,1005.15,46.07,780.12,True,
BATCH-GIB-2024-00005,REC-GIB-2024-00006,2024-01-03 12:27:43,2024-01-04 13:22:19.000000,GIB,OP-GIB-01,13.6,GIB-DSC-001,None,7.2,Fuel Blend Feedstock,High,354.2,145.02,128.9,8910.6,67.94,1773.4,4652.72,33.1,6791.47,74031.32,310.42,67550.27,True,
BATCH-GIB-2024-00006,REC-GIB-2024-00007,2024-01-03 14:11:00,2024-01-04 03:07:48.750000,GIB,OP-GIB-04,21.3,GIB-DEC-001,Heating,7.7,Recovered Oil Grade A,High,167.9,35.33,84.82,5189.6,60.13,1226.7,1150.0,9.0,1673.28,18595.6,345.43,17267.75,True,
BATCH-GIB-2024-00007,REC-GIB-2024-00008,2024-01-06 07:38:47,2024-01-06 15:18:50.529412,GIB,OP-GIB-07,5.9,GIB-DEC-002,Heating,3.0,EU Waste Directive,Normal,158.7,0.24,126.72,6423.1,38.28,748.2,1996.44,8.4,2518.71,96.69,380.26,-2041.76,True,
BATCH-GIB-2024-00008,REC-GIB-2024-00009,2024-01-06 14:27:15,2024-01-06 21:03:15.000000,GIB,OP-GIB-06,14.1,GIB-DEC-001,Centrifugation,6.1,IMO 2020 Compliant,Normal,12.1,1.0,8.15,365.5,49.62,91.1,167.35,0.6,203.59,363.28,24.22,183.91,False,Viscosity out of spec
BATCH-GIB-2024-00009,REC-GIB-2024-00010,2024-01-07 05:26:21,2024-01-08 05:40:58.500000,GIB,OP-GIB-04,21.3,GIB-PLS-001,Centrifugation,4.9,EU Waste Directive,Normal,309.5,120.56,93.08,10058.1,57.78,1775.9,1706.78,30.2,3863.87,59822.55,697.55,56656.23,False,Flash point below minimum
BATCH-GIB-2024-00010,REC-GIB-2024-00011,2024-01-07 22:10:44,2024-01-08 01:52:44.000000,GIB,OP-GIB-03,5.3,GIB-HTG-001,None,3.2,Recovered Oil Grade B,High,15.7,0.25,11.27,387.3,38.15,67.2,186.24,0.9,249.04,120.02,25.08,-103.94,True,
BATCH-GIB-2024-00011,REC-GIB-2024-00012;REC-GIB-2024-00013;REC-GIB-2024-00014,2024-01-08 00:53:25,2024-01-08 05:50:43.000000,GIB,OP-GIB-03,5.3,GIB-HTG-001,None,1.0,EU Waste Directive,Urgent,316.4,7.97,260.38,15642.4,37.34,1524.1,3504.64,5.3,3961.13,3616.15,1108.03,763.05,True,
BATCH-GIB-2024-00012,REC-GIB-2024-00015,2024-01-09 03:40:03,2024-01-09 08:56:36.600000,GIB,OP-GIB-01,13.6,GIB-GRV-001,None,4.6,MARPOL Annex I,Normal,33.8,0.48,29.05,451.6,49.57,169.8,347.38,1.2,414.46,254.43,13.98,-146.05,False,Sulfur specification exceeded
BATCH-GIB-2024-00013,REC-GIB-2024-00016,2024-01-09 19:56:48,2024-01-10 12:26:48.000000,GIB,OP-GIB-01,13.6,GIB-GRV-001,Gravity Separation,16.0,Re-refinery Feedstock,Scheduled,22.5,0.41,17.57,420.3,36.61,130.0,292.29,0.7,344.28,186.65,8.44,-149.19,True,
BATCH-GIB-2024-00014,REC-GIB-2024-00017,2024-01-10 00:11:44,2024-01-10 08:51:02.000000,GIB,OP-GIB-03,5.3,GIB-DSC-001,Chemical Demulsification,5.1,Fuel Blend Feedstock,Normal,71.1,3.66,55.07,1589.0,52.71,361.6,1016.98,4.3,1352.36,1567.48,62.99,278.11,True,
BATCH-GIB-2024-00015,REC-GIB-2024-00018;REC-GIB-2024-00019,2024-01-10 01:33:08,2024-01-10 12:44:52.000000,GIB,OP-GIB-06,14.1,GIB-DAF-001,Gravity Separation,9.7,MARPOL Annex I,Urgent,67.3,3.01,55.13,760.2,53.34,380.5,176.91,1.7,329.34,1286.96,32.36,989.98,True,
BATCH-GIB-2024-00016,REC-GIB-2024-00020,2024-01-10 06:29:48,2024-01-10 11:52:18.000000,GIB,OP-GIB-07,5.9,GIB-PLS-001,Chemical Demulsification,4.6,IMO 2020 Compliant,High,12.4,0.36,9.45,352.6,32.71,66.1,113.33,1.5,209.83,156.48,17.97,-35.38,True,
BATCH-GIB-2024-00017,REC-GIB-2024-00021,2024-01-11 05:57:44,2024-01-12 02:24:44.000000,GIB,OP-GIB-05,3.1,GIB-HTG-001,Gravity Separation,18.5,MARPOL Annex I,Normal,156.0,26.65,83.78,5172.9,44.75,1090.7,1463.03,2.8,1701.62,13742.82,401.49,12442.69,True,
BATCH-GIB-2024-00018,REC-GIB-2024-00022;REC-GIB-2024-00023;REC-GIB-2024-00024,2024-01-11 08:28:44,2024-01-11 22:12:39.200000,GIB,OP-GIB-04,21.3,GIB-GRV-001,None,7.9,EU Waste Directive,Normal,291.6,98.41,78.52,7306.6,51.76,2165.3,1261.35,7.7,2046.14,37666.41,465.58,36085.85,False,Flash point below minimum
BATCH-GIB-2024-00019,REC-GIB-2024-00025,2024-01-12 17:51:58,2024-01-15 09:11:28.000000,GIB,OP-GIB-03,5.3,GIB-DSC-001,Gravity Separation,20.7,Fuel Blend Feedstock,Urgent,852.5,546.49,180.98,34235.2,82.94,4562.2,4079.91,60.6,8686.78,240472.43,2066.64,233852.29,True,
BATCH-GIB-2024-00020,REC-GIB-2024-00026,2024-01-13 03:27:31,2024-01-14 03:56:43.000000,GIB,OP-GIB-07,5.9,GIB-DAF-001,Centrifugation,1.0,Fuel Blend Feedstock,Deferred,1056.9,849.3,74.96,25447.2,88.89,5537.9,10395.02,41.1,12579.41,351357.28,1327.69,340105.56,True,
BATCH-GIB-2024-00021,REC-GIB-2024-00027,2024-01-13 08:31:47,2024-01-13 20:51:08.000000,GIB,OP-GIB-05,3.1,GIB-HTG-001,None,7.6,MARPOL Annex I,Scheduled,377.8,82.08,174.46,15099.1,47.03,2314.1,4564.3,8.9,5168.88,32468.23,525.61,27824.96,True,
BATCH-GIB-2024-00022,REC-GIB-2024-00028,2024-01-14 06:52:45,2024-01-14 11:37:23.400000,GIB,OP-GIB-03,5.3,GIB-GRV-001,Heating,4.1,Recovered Oil Grade A,Normal,32.2,0.38,28.18,999.2,32.66,139.1,323.56,0.8,387.29,161.39,32.64,-193.26,True,
BATCH-GIB-2024-00023,REC-GIB-2024-00029,2024-01-14 16:13:45,2024-01-14 22:47:57.000000,GIB,OP-GIB-06,14.1,GIB-DSC-001,None,5.2,MARPOL Annex I,High,27.4,6.69,14.62,266.9,58.59,185.1,187.13,1.7,314.62,2806.41,16.08,2507.87,True,
BATCH-GIB-2024-00024,REC-GIB-2024-00030,2024-01-14 18:03:13,2024-01-14 22:47:01.000000,GIB,OP-GIB-04,21.3,GIB-GRV-001,Gravity Separation,3.4,IMO 2020 Compliant,Urgent,66.5,1.56,59.06,1218.3,39.82,313.9,614.35,1.8,730.88,563.98,67.87,-99.03,True,
BATCH-GIB-2024-00025,REC-GIB-2024-00031,2024-01-15 02:53:28,2024-01-15 10:22:43.000000,GIB,OP-GIB-02,5.7,GIB-HTG-001,None,5.1,Recovered Oil Grade B,Normal,191.0,141.88,13.33,4520.2,82.0,923.4,646.32,2.5,925.1,69471.73,329.67,68876.3,True,
BATCH-GIB-2024-00026,REC-GIB-2024-00032,2024-01-15 11:58:54,2024-01-15 20:50:54.000000,GIB,OP-GIB-03,5.3,GIB-DAF-001,Centrifugation,7.9,EU Waste Directive,Normal,43.5,1.17,29.75,1944.5,40.39,247.0,184.29,1.1,279.46,427.81,116.96,265.31,True,
BATCH-GIB-2024-00027,REC-GIB-2024-00033,2024-01-15 23:05:00,2024-01-16 06:56:36.000000,GIB,OP-GIB-03,5.3,GIB-DSC-001,Heating,6.5,Re-refinery Feedstock,Normal,27.2,3.74,13.36,1246.0,37.17,206.6,289.07,2.5,472.96,1835.87,79.86,1442.77,True,
BATCH-GIB-2024-00028,REC-GIB-2024-00034;REC-GIB-2024-00035;REC-GIB-2024-00036,2024-01-16 10:42:28,2024-01-18 04:09:50.500000,GIB,OP-GIB-05,3.1,GIB-PLS-001,Gravity Separation,13.5,EU Waste Directive,Normal,447.3,149.88,182.84,13433.0,66.3,2613.8,930.66,30.5,3232.21,70084.95,694.79,67547.53,True,
BATCH-GIB-2024-00029,REC-GIB-2024-00037,2024-01-17 01:48:31,2024-01-17 14:29:46.000000,GIB,OP-GIB-03,5.3,GIB-PLS-001,Centrifugation,5.8,EU Waste Directive,Normal,110.2,20.73,54.64,4002.4,47.81,833.6,930.02,7.3,1388.63,9777.68,266.38,8655.43,True,
BATCH-GIB-2024-00030,REC-GIB-2024-00038,2024-01-17 11:52:40,2024-01-18 01:08:24.000000,GIB,OP-GIB-06,14.1,GIB-DAF-001,Gravity Separation,10.8,EU Waste Directive,Normal,110.8,13.05,73.51,5428.3,39.53,740.5,536.92,3.4,856.11,5468.09,250.9,4862.88,True,
BATCH-GIB-2024-00031,REC-GIB-2024-00039,2024-01-17 20:37:03,2024-01-18 15:14:55.500000,GIB,OP-GIB-06,14.1,GIB-HTG-001,Heating,7.1,IMO 2020 Compliant,Scheduled,922.5,709.11,129.04,18788.1,93.82,4495.4,3039.43,13.3,4127.41,262906.83,1017.96,259797.38,True,
BATCH-GIB-2024-00032,REC-GIB-2024-00040;REC-GIB-2024-00041;REC-GIB-2024-00042,2024-01-19 03:05:12,2024-01-20 02:35:34.500000,GIB,OP-GIB-06,14.1,GIB-DEC-001,Heating,4.6,Fuel Blend Feedstock,Normal,605.0,19.91,447.35,3318.3,37.83,2776.0,6786.1,28.4,8888.36,8956.61,239.71,307.96,True,
BATCH-GIB-2024-00033,REC-GIB-2024-00043,2024-01-20 07:13:53,2024-01-20 14:27:00.500000,GIB,OP-GIB-01,13.6,GIB-DEC-001,Heating,2.1,MARPOL Annex I,Urgent,163.8,28.44,61.42,6695.7,33.88,1118.8,1891.9,5.9,2283.81,11968.29,208.35,9892.83,False,High water content in oil output
BATCH-GIB-2024-00034,REC-GIB-2024-00044,2024-01-21 12:15:27,2024-01-21 14:54:05.400000,GIB,OP-GIB-07,5.9,GIB-GRV-001,Centrifugation,1.3,Re-refinery Feedstock,High,67.2,1.99,56.53,2373.3,32.38,334.9,430.76,2.2,619.53,721.85,73.39,175.71,True,
BATCH-GIB-2024-00035,REC-GIB-2024-00045,2024-01-22 04:17:53,2024-01-22 05:21:51.500000,GIB,OP-GIB-01,13.6,GIB-HTG-001,Heating,0.3,MARPOL Annex I,Urgent,61.3,1.23,52.85,980.0,47.12,283.9,668.51,1.4,756.78,625.23,23.52,-108.03,True,
BATCH-GIB-2024-00036,REC-GIB-2024-00046;REC-GIB-2024-00047,2024-01-22 12:30:06,2024-01-23 02:11:16.909091,GIB,OP-GIB-07,5.9,GIB-DSC-002,None,7.1,MARPOL Annex I,High,144.9,3.06,118.69,5319.7,43.07,748.0,847.82,12.4,1734.22,1378.6,264.64,-90.98,True,
BATCH-GIB-2024-00037,REC-GIB-2024-00048;REC-GIB-2024-00049;REC-GIB-2024-00050,2024-01-23 10:58:48,2024-01-24 09:47:10.500000,GIB,OP-GIB-01,13.6,GIB-PLS-001,None,4.5,MARPOL Annex I,Normal,292.9,20.56,232.57,2731.3,53.43,1260.8,4010.49,24.7,5796.58,10981.36,204.1,5388.88,True,
BATCH-GIB-2024-00038,REC-GIB-2024-00051;REC-GIB-2024-00052;REC-GIB-2024-00053,2024-01-26 01:48:00,2024-01-26 19:56:26.250000,GIB,OP-GIB-02,5.7,GIB-DEC-001,Gravity Separation,10.8,IMO 2020 Compliant,Scheduled,234.9,45.05,103.34,3549.6,45.19,1582.1,2534.6,12.8,3233.53,22319.56,243.67,19329.7,True,
BATCH-GIB-2024-00039,REC-GIB-2024-00054,2024-01-26 22:02:00,2024-01-27 07:35:45.000000,GIB,OP-GIB-04,21.3,GIB-PLS-001,Heating,7.5,MARPOL Annex I,Deferred,33.0,1.43,25.75,1283.9,50.04,175.8,414.99,2.3,553.73,607.21,86.45,139.93,True,
BATCH-GIB-2024-00040,REC-GIB-2024-00055,2024-01-26 23:03:09,2024-01-29 03:10:01.941176,GIB,OP-GIB-06,14.1,GIB-DEC-002,Heating,6.7,IMO 2020 Compliant,Normal,1544.1,1366.56,75.65,36284.4,95.0,7220.9,12276.42,66.7,15997.82,523736.74,1475.7,509214.62,True,
BATCH-GIB-2024-00041,REC-GIB-2024-00056,2024-01-27 01:40:49,2024-01-27 16:43:49.000000,GIB,OP-GIB-07,5.9,GIB-DSC-002,Chemical Demulsification,3.6,EU Waste Directive,Normal,251.9,102.46,72.48,2614.0,62.28,1506.3,3363.71,22.8,4837.58,55094.34,161.53,50418.29,True,
BATCH-GIB-2024-00042,REC-GIB-2024-00057,2024-01-27 16:00:12,2024-01-27 16:30:12.000000,GIB,OP-GIB-02,5.7,GIB-HTG-001,None,0.0,IMO 2020 Compliant,High,31.6,1.39,22.73,430.9,37.88,166.3,374.43,0.8,438.34,611.94,21.96,195.56,True,
BATCH-GIB-2024-00043,REC-GIB-2024-00058,2024-01-28 00:27:25,2024-01-28 04:08:17.500000,GIB,OP-GIB-01,13.6,GIB-DEC-001,Centrifugation,1.4,IMO 2020 Compliant,Urgent,73.0,3.86,46.63,1461.0,53.07,391.7,1080.75,2.6,1277.76,1624.94,36.93,384.11,True,
BATCH-GIB-2024-00044,REC-GIB-2024-00059,2024-01-28 05:52:19,2024-01-28 09:10:19.000000,GIB,OP-GIB-02,5.7,GIB-HTG-001,None,2.8,IMO 2020 Compliant,High,18.4,0.21,13.92,720.6,27.88,95.3,138.32,0.9,200.86,100.81,18.71,-81.34,True,
BATCH-GIB-2024-00045,REC-GIB-2024-00060;REC-GIB-2024-00061;REC-GIB-2024-00062,2024-01-29 13:09:41,2024-02-01 16:19:23.352941,GIB,OP-GIB-01,13.6,GIB-DEC-002,None,5.1,Recovered Oil Grade B,Scheduled,2382.1,108.44,1547.11,35986.7,31.94,13561.2,6397.95,137.3,13392.42,55860.26,1322.91,43790.75,True,
BATCH-GIB-2024-00046,REC-GIB-2024-00063,2024-01-29 21:13:38,2024-01-30 00:34:56.000000,GIB,OP-GIB-06,14.1,GIB-DSC-001,None,2.7,IMO 2020 Compliant,High,13.1,0.27,9.13,324.1,31.49,52.1,104.93,1.3,157.61,111.22,8.82,-37.57,True,
BATCH-GIB-2024-00047,REC-GIB-2024-00064,2024-01-29 21:28:07,2024-02-03 09:38:28.818182,GIB,OP-GIB-07,5.9,GIB-DSC-002,None,2.2,EU Waste Directive,Normal,2331.4,1672.91,174.33,35432.5,80.2,11403.5,26691.57,138.9,34381.59,706731.0,2259.45,674608.86,True,
BATCH-GIB-2024-00048,REC-GIB-2024-00065,2024-01-30 00:53:26,2024-01-30 05:26:26.000000,GIB,OP-GIB-06,14.1,GIB-DSC-002,None,2.6,Recovered Oil Grade B,Normal,42.9,1.03,35.98,846.5,41.27,230.7,459.47,2.4,605.98,541.37,33.28,-31.33,True,
BATCH-GIB-2024-00049,REC-GIB-2024-00066,2024-01-30 16:34:06,2024-02-01 07:54:22.800000,GIB,OP-GIB-03,5.3,GIB-GRV-001,Centrifugation,6.1,MARPOL Annex I,Normal,1661.9,592.17,822.41,78256.7,75.86,7958.5,6516.89,48.6,10713.25,225385.15,5735.17,220407.07,True,
BATCH-GIB-2024-00050,REC-GIB-2024-00067,2024-01-30 18:23:37,2024-01-31 07:07:02.500000,GIB,OP-GIB-03,5.3,GIB-HTG-001,Gravity Separation,7.8,EU Waste Directive,Normal,393.9,348.91,22.39,16606.8,95.0,1660.2,5728.9,8.5,6311.18,183154.94,838.88,177682.64,True,
BATCH-GIB-2024-00051,REC-GIB-2024-00068,2024-01-30 22:39:40,2024-01-31 04:51:40.000000,GIB,OP-GIB-05,3.1,GIB-PLS-001,None,4.5,IMO 2020 Compliant,Normal,27.2,0.51,21.18,483.5,39.01,130.1,329.81,2.2,488.66,198.53,36.87,-253.26,False,Viscosity out of spec
BATCH-GIB-2024-00052,REC-GIB-2024-00069,2024-01-31 05:16:09,2024-01-31 09:59:30.818182,GIB,OP-GIB-03,5.3,GIB-DSC-002,Gravity Separation,2.1,Recovered Oil Grade A,Urgent,57.7,19.32,20.55,2171.8,57.96,394.9,496.14,3.9,784.07,7009.38,136.22,6361.53,False,Viscosity out of spec
BATCH-GIB-2024-00053,REC-GIB-2024-00070,2024-01-31 21:57:46,2024-02-01 09:04:14.800000,GIB,OP-GIB-05,3.1,GIB-GRV-001,None,7.5,EU Waste Directive,Normal,180.4,29.74,85.66,4311.8,45.84,1246.8,1302.81,3.7,1619.94,14689.78,118.25,13188.09,True,
BATCH-GIB-2024-00054,REC-GIB-2024-00071,2024-02-01 00:29:35,2024-02-01 04:56:12.500000,GIB,OP-GIB-06,14.1,GIB-DEC-001,None,1.2,IMO 2020 Compliant,Normal,103.8,14.2,63.0,3676.4,39.91,689.2,552.32,4.1,853.06,7162.87,111.61,6421.42,True,
BATCH-GIB-2024-00055,REC-GIB-2024-00072;REC-GIB-2024-00073;REC-GIB-2024-00074,2024-02-01 00:29:42,2024-02-01 14:58:57.000000,GIB,OP-GIB-07,5.9,GIB-PLS-001,None,4.7,IMO 2020 Compliant,Scheduled,156.6,4.2,101.47,4798.7,32.89,708.3,1868.43,19.4,3131.56,1616.38,201.03,-1314.15,True,
BATCH-GIB-2024-00056,REC-GIB-2024-00075,2024-02-02 22:47:01,2024-02-03 12:29:46.000000,GIB,OP-GIB-01,13.6,GIB-HTG-001,Chemical Demulsification,5.4,IMO 2020 Compliant,Normal,665.0,457.83,127.6,8856.0,88.7,3323.3,7015.76,11.5,8095.42,201144.69,317.3,193366.57,True,
BATCH-GIB-2024-00057,REC-GIB-2024-00076,2024-02-03 01:04:11,2024-02-03 14:38:18.500000,GIB,OP-GIB-07,5.9,GIB-PLS-001,Heating,3.9,IMO 2020 Compliant,Normal,154.7,29.48,62.04,2786.2,35.13,1063.7,1960.0,10.0,2758.81,15876.6,105.76,13223.55,True,
BATCH-GIB-2024-00058,REC-GIB-2024-00077,2024-02-03 22:11:13,2024-02-04 05:40:41.235294,GIB,OP-GIB-01,13.6,GIB-DEC-002,Heating,3.5,Recovered Oil Grade A,Scheduled,135.7,48.4,44.77,3449.9,57.91,974.5,592.6,4.8,1037.54,24482.62,199.48,23644.56,True,
BATCH-GIB-2024-00059,REC-GIB-2024-00078,2024-02-04 11:59:28,2024-02-04 16:18:58.000000,GIB,OP-GIB-07,5.9,GIB-DSC-001,None,3.2,IMO 2020 Compliant,Scheduled,22.5,1.33,15.43,1083.7,40.23,93.7,133.14,1.9,267.5,645.65,50.57,428.72,True,
BATCH-GIB-2024-00060,REC-GIB-2024-00079,2024-02-04 16:04:23,2024-02-04 21:11:08.000000,GIB,OP-GIB-05,3.1,GIB-PLS-001,None,1.3,IMO 2020 Compliant,Normal,61.0,2.03,41.21,1682.1,48.76,269.9,263.55,7.1,769.02,959.94,112.28,303.2,False,High water content in oil output
BATCH-GIB-2024-00061,REC-GIB-2024-00080,2024-02-05 04:01:41,2024-02-05 09:49:26.600000,GIB,OP-GIB-02,5.7,GIB-GRV-001,None,1.8,EU Waste Directive,High,199.8,49.0,91.1,9939.5,50.88,1496.8,1350.23,6.1,1810.57,24641.44,784.43,23615.3,False,Viscosity out of spec
BATCH-GIB-2024-00062,REC-GIB-2024-00081,2024-02-05 05:49:35,2024-02-05 16:19:12.500000,GIB,OP-GIB-03,5.3,GIB-PLS-001,Heating,6.3,EU Waste Directive,High,67.1,4.64,49.55,618.4,54.22,317.0,357.92,5.7,635.78,1680.07,22.5,1066.79,True,
BATCH-GIB-2024-00063,REC-GIB-2024-00082,2024-02-05 18:29:45,2024-02-05 23:27:27.352941,GIB,OP-GIB-06,14.1,GIB-DEC-002,Heating,1.8,Recovered Oil Grade A,Normal,107.5,23.82,44.46,1325.7,42.8,661.5,400.29,3.2,697.66,12613.74,72.96,11989.04,True,
BATCH-GIB-2024-00064,REC-GIB-2024-00083,2024-02-05 18:48:42,2024-02-06 17:40:10.000000,GIB,OP-GIB-01,13.6,GIB-DAF-001,Gravity Separation,17.2,MARPOL Annex I,Normal,254.6,74.22,106.47,4284.1,65.45,1384.2,2257.88,11.3,2929.09,36588.0,168.84,33827.75,True,
BATCH-GIB-2024-00065,REC-GIB-2024-00084,2024-02-06 09:52:03,2024-02-06 16:32:10.500000,GIB,OP-GIB-05,3.1,GIB-PLS-001,None,1.8,MARPOL Annex I,Urgent,77.9,17.72,36.89,1843.9,47.86,607.4,1089.91,8.8,1707.66,6815.45,115.41,5223.2,True,
